answer_question,store_name,buying_amount,sentiment_score,d1,d2,text,cluster,cluster_name,month,x,y,sentiment_label,request
タイムラインに大口店限定催事があると思うのですが、開催場所が「1階サービスカウンター前」なのか「1階正面玄関口の外」なのかどちらなのか分かりません。きちんとした情報を掲載してほしいです。,MEGAドン・キホーテUNY 横浜大口店,594.0,0.3293979221163193,-53.21695,-3.860914,タイムラインに大口店限定催事があると思うのですが、開催場所が「1階サービスカウンター前」なのか「1階正面玄関口の外」なのかどちらなのか分かりません。きちんとした情報を掲載してほしいです。,61,スタッフ対応クラスター,6,9,6,Null,Null
レジ係の対応がとても良かったです,MEGAドン・キホーテUNY 横浜大口店,2015.0,0.1410580741164023,-65.12528,8.191979,レジ係の対応がとても良かったです,64,スムーズレジクラスター,9,8,7,Null,Null
買い物カゴが、積み上げすぎている時があった。,MEGAドン・キホーテUNY 横浜大口店,740.0,0.5732157373923968,-43.077408,-18.05175,買い物カゴが、積み上げすぎている時があった。,76,カートの荷物対応クラスター,4,4,7,Null,Null
男性のさとうさん(髪色は派手ですが)レジ通しも早くて対応が良かったです。,MEGAドン・キホーテUNY 横浜大口店,2370.0,0.915162435918724,-59.009537,13.43473,男性のさとうさん(髪色は派手ですが)レジ通しも早くて対応が良かったです。,57,従業員対応クラスター,8,6,4,Null,Null
アクエリアスのペットボトルを安くして欲しい。,MEGAドン・キホーテUNY 横浜大口店,2350.0,0.1707393355879386,4.650047,-46.085506,アクエリアスのペットボトルを安くして欲しい。,31,食品クラスター,8,7,7,Null,Null
一階のサービスカウンターの女性の対応が満点　嫌な顔一つしないで超プロです,MEGAドン・キホーテUNY 横浜大口店,1320.0,0.2301208160869355,-52.65447,15.354542,一階のサービスカウンターの女性の対応が満点　嫌な顔一つしないで超プロです,58,従業員対応クラスター,9,7,4,Null,Null
皿うどんの品揃えをPB以外も1点でいいのでして欲しい。できればマルタイの商品がいい。,MEGAドン・キホーテUNY 横浜大口店,972.0,0.927663023401092,-13.01479,-47.51853,皿うどんの品揃えをPB以外も1点でいいのでして欲しい。できればマルタイの商品がいい。,0,焼き芋派,9,5,5,Null,Null
お寿司を買い物かごに入れてレジに行くといつも、お寿司の上に他の商品を上に乗せます。お寿司の上に他の商品を置かないでくださいと言うと不貞腐れる従業員の方が多いです。他のお店Okとかライフではお寿司の上に商品を乗せる事は何処のお店でもしません。バイトが多いのは分かりますが、もう少し教育をした方がいいです。,MEGAドン・キホーテUNY 横浜大口店,5250.0,0.1139512963584435,-23.931585,-47.487602,お寿司を買い物かごに入れてレジに行くといつも、お寿司の上に他の商品を上に乗せます。お寿司の上に他の商品を置かないでくださいと言うと不貞腐れる従業員の方が多いです。他のお店Okとかライフではお寿司の上に商品を乗せる事は何処のお店でもしません。バイトが多いのは分かりますが、もう少し教育をした方がいいです。,0,焼き芋派,9,5,4,Null,Null
家族でドンキホーテが大好きなので。,MEGAドン・キホーテUNY 横浜大口店,13000.0,0.0754765787954021,35.4608,-47.171158,家族でドンキホーテが大好きなので。,40,ドンキ好きクラスター,5,7,5,Null,Null
レジが異常に遅い店員さんがいる。外国のかた。,MEGAドン・キホーテUNY 横浜大口店,4525.0,0.1186010302940178,-66.99447,-3.3213096,レジが異常に遅い店員さんがいる。外国のかた。,63,スムーズレジクラスター,7,4,5,Null,Null
日常品を安く提供してください！,MEGAドン・キホーテUNY 横浜大口店,976.0,0.6943639860638194,14.017584,-53.881683,日常品を安く提供してください！,34,値引きクラスター,6,5,5,Null,Null
日常品を安く提供してください！,MEGAドン・キホーテUNY 横浜大口店,1080.0,0.8524975124210762,14.017584,-53.881683,日常品を安く提供してください！,34,値引きクラスター,4,7,9,Null,Null
日常品を安く提供してください！,MEGAドン・キホーテUNY 横浜大口店,976.0,0.6943639860638194,14.017584,-53.881683,日常品を安く提供してください！,34,値引きクラスター,4,6,7,Null,Null
日常品を安く提供してください！,MEGAドン・キホーテUNY 横浜大口店,1080.0,0.8524975124210762,14.017584,-53.881683,日常品を安く提供してください！,34,値引きクラスター,6,7,9,Null,Null
日常品をもっと安く提供してください,MEGAドン・キホーテUNY 横浜大口店,1265.0,0.1103860922062246,12.920441,-54.016357,日常品をもっと安く提供してください,34,値引きクラスター,4,7,6,Null,Null
日常品をもっと安く提供してください,MEGAドン・キホーテUNY 横浜大口店,1340.0,0.8213271872798449,12.920441,-54.016357,日常品をもっと安く提供してください,34,値引きクラスター,4,9,8,Null,Null
日常品をもっと安く提供してください,MEGAドン・キホーテUNY 横浜大口店,1135.0,0.089427281351561,12.920441,-54.016357,日常品をもっと安く提供してください,34,値引きクラスター,4,7,9,Null,Null
日常品をもっと安く提供してください,MEGAドン・キホーテUNY 横浜大口店,1265.0,0.1103860922062246,12.920601,-54.01583,日常品をもっと安く提供してください,34,値引きクラスター,7,4,9,Null,Null
日常品をもっと安く提供してください,MEGAドン・キホーテUNY 横浜大口店,1340.0,0.8213271872798449,12.920601,-54.01583,日常品をもっと安く提供してください,34,値引きクラスター,4,9,6,Null,Null
日常品をもっと安く提供してください,MEGAドン・キホーテUNY 横浜大口店,1135.0,0.089427281351561,12.920601,-54.01583,日常品をもっと安く提供してください,34,値引きクラスター,6,8,6,Null,Null
レジの手早さに感心しました。,MEGAドン・キホーテUNY 横浜大口店,1860.0,0.0212016661720026,-68.56478,5.9306717,レジの手早さに感心しました。,64,スムーズレジクラスター,5,4,8,Null,Null
地下食品売り場で買い物カゴを取ろうとしたらカゴの底が泥で汚れているのがありました,MEGAドン・キホーテUNY 横浜大口店,4730.0,0.3508540883709847,-42.542564,-17.073284,地下食品売り場で買い物カゴを取ろうとしたらカゴの底が泥で汚れているのがありました,73,nameの例,6,9,8,Null,Null
冷凍食品でニップンのよくばり御膳シリーズを置いて欲しい。お願いします,MEGAドン・キホーテUNY 横浜大口店,1005.0,0.3413637635451966,-15.321808,-50.080883,冷凍食品でニップンのよくばり御膳シリーズを置いて欲しい。お願いします,0,焼き芋派,6,4,9,Null,Null
ネスレのバリスタがとにかく安いのと、ミニトマト「赤糖房」を置いてくれているのが嬉しいです！,MEGAドン・キホーテUNY 横浜大口店,5610.0,0.7508880990302123,-0.46810782,-62.82867,ネスレのバリスタがとにかく安いのと、ミニトマト「赤糖房」を置いてくれているのが嬉しいです！,30,food_cluster,4,7,8,Null,Null
サービスカウンターのメガネ掛けた女性従業員さんがいつも感じが良く挨拶も毎回してくれます。,MEGAドン・キホーテUNY 横浜大口店,987.0,0.4974460023304451,-51.877266,15.066603,サービスカウンターのメガネ掛けた女性従業員さんがいつも感じが良く挨拶も毎回してくれます。,56,従業員対応クラスター,5,8,8,Null,Null
会計がいつも混んでいる。,MEGAドン・キホーテUNY 横浜大口店,16625.0,0.9171033792916412,-68.37586,-7.087763,会計がいつも混んでいる。,72,スムーズレジクラスター,9,5,7,Null,Null
日本酒の種類を増やして下さい,MEGAドン・キホーテUNY 横浜大口店,1085.0,0.7435015868913051,-10.923634,-57.838528,日本酒の種類を増やして下さい,10,酒類クラスター,8,8,6,Null,Null
日本酒の種類を増やして下さい,MEGAドン・キホーテUNY 横浜大口店,615.0,0.8410983872450601,-10.923634,-57.838528,日本酒の種類を増やして下さい,10,酒類クラスター,4,4,4,Null,Null
日本酒の種類を増やして下さい,MEGAドン・キホーテUNY 横浜大口店,792.0,0.0671759163714601,-10.923634,-57.838528,日本酒の種類を増やして下さい,10,酒類クラスター,5,9,5,Null,Null
日本酒の種類を増やして下さい,MEGAドン・キホーテUNY 横浜大口店,561.0,0.2131855954198043,-10.923634,-57.838528,日本酒の種類を増やして下さい,10,酒類クラスター,7,5,6,Null,Null
お惣菜の種類を増やしてください,MEGAドン・キホーテUNY 横浜大口店,766.0,0.8638142570262073,-10.061719,-53.451603,お惣菜の種類を増やしてください,6,惣菜クラスター,4,5,8,Null,Null
女性の中村さんレジ通しもスムーズで対応が良かったです。,MEGAドン・キホーテUNY 横浜大口店,2290.0,0.7971259174203382,-58.77436,12.922531,女性の中村さんレジ通しもスムーズで対応が良かったです。,57,従業員対応クラスター,5,5,9,Null,Null
いちごのパックが蓋つきのパックでとてもよかったです。,MEGAドン・キホーテUNY 横浜大口店,1650.0,0.0837748083409771,15.16648,-36.928833,いちごのパックが蓋つきのパックでとてもよかったです。,44,食品クラスター,9,6,6,Null,Null
