mail,sentiment,journey,category,product-category,service-category,store-category,is_request,is_invalid
クーポンを所有していたのに商品がなかった店員さんの対応イマイチでした、。,NEGATIVE,['DURING'],['SERVICE'],[],['customer service'],[],False,False
びっくりする様な、安い物をもっとふやしてほしい！。,POSITIVE,['DURING'],['PRODUCT'],"['car life', 'toy and variety', 'home electronics', 'smartphone parts', 'adult goods', 'party goods', 'beauty treatment device', 'interior decoration', 'home goods', 'carpenter tool', 'bicycle', 'bedding', 'protein and training', 'outdoor', 'future products', 'daily use items', 'healthcare', 'pet and garden', ""men's underwear"", 'fashion and bag', 'brand fashion', 'import', 'shoes', ""women’s and kid's underwear"", 'aroma', 'cosmetics', 'stationery', 'women’s fashion accessories', 'skin care', 'food and drink', 'daily food', 'liquor and wine', 'gift', 'snack and delicacy', 'side dish', 'fresh meat', 'vegetable and fruits', 'fresh fish']",[],[],True,False
通路を広く。,POSITIVE,['DURING'],['STORE'],[],[],['displays/missing items'],True,False
週末のレジの稼働台数を増やして欲しい 。,POSITIVE,['REGISTER'],['SERVICE'],[],['staffing'],[],True,False
いつも良いお店と思います 今後もよろしくお願いします 。,POSITIVE,['AFTER'],['SERVICE'],[],['customer service'],[],False,False
ドンキのメンズ「加圧Tシャツ」を愛用してますが、最近置いてる店舗が少ない 生産中止にせず、ずっと売っていてほしい商品です 。,POSITIVE,['DURING'],['PRODUCT'],"[""men's underwear""]",[],[],True,False
マーガリンが値上がっていました ショック‼️。,NEGATIVE,['DURING'],['PRODUCT'],['daily food'],[],[],False,False
いい商品がある。,POSITIVE,['DURING'],['PRODUCT'],"['car life', 'toy and variety', 'home electronics', 'smartphone parts', 'adult goods', 'party goods', 'beauty treatment device', 'interior decoration', 'home goods', 'carpenter tool', 'bicycle', 'bedding', 'protein and training', 'outdoor', 'future products', 'daily use items', 'healthcare', 'pet and garden', ""men's underwear"", 'fashion and bag', 'brand fashion', 'import', 'shoes', ""women’s and kid's underwear"", 'aroma', 'cosmetics', 'stationery', 'women’s fashion accessories', 'skin care', 'food and drink', 'daily food', 'liquor and wine', 'gift', 'snack and delicacy', 'side dish', 'fresh meat', 'vegetable and fruits', 'fresh fish']",[],[],False,False
とても親切な対応に感謝致しました 良い買い物が出来ました 。,POSITIVE,['AFTER'],['SERVICE'],[],['customer service'],[],False,False
カートの返却場所が増えるといいなと思います 。,POSITIVE,['DURING'],['STORE'],[],[],['displays/missing items'],True,False
通りかかった店員さんに、秋のハッピーお宝くじの当選番号の掲示場所を聞いたら、優しく案内してくれた 。,POSITIVE,['REGISTER'],['SERVICE'],[],['customer service'],[],False,False
仕事が早いベテランの店員さんのレジを選びがちです スマホから会員コードの読み取りにはコツがいるようで、慣れてない店員さんはかなり時間がかかる時があります 「金券や電子マネーのご使用はないですか？」の質問に毎回答えるのは面倒なので正直無くしてほしいです 。,NEUTRAL,"['DURING', 'REGISTER']",['SERVICE'],[],['cashier service'],[],True,False
いつも利用させてもらっています 店員さんの対応はいつも良くして貰っております 今は物価高で大変だけどドンキさんにはいつも助かっております これからもよろしくお願いします 。,POSITIVE,['AFTER'],['SERVICE'],[],['cashier service'],[],False,False
素敵な笑顔に癒されました。,POSITIVE,"['DURING', 'REGISTER', 'AFTER']",['SERVICE'],[],['cashier service'],[],False,False
説明しづらいです 。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
2.2ミリの太麺パスタを入れて下さい 。,NEUTRAL,['DURING'],['PRODUCT'],['daily food'],[],[],True,False
クーポンの商品が何処にあるか分からず店員さんに尋ねると探しに行ってなかなか戻って来ず他の店員さんを連れて来て探し回りやっと見つかると、店員さん同士が、「何処にあるか分かりにくいわ」と話していました 店員さん達がそんな事を言うのだから私達が分からないのは頷ける 店員さんに何処に何があるか分かっていて欲しい。,NEUTRAL,"['DURING', 'REGISTER']","['SERVICE', 'STORE']",[],['cashier service'],['displays/missing items'],True,False
サービスカウンターの方の対応が親切丁寧で良かった。,POSITIVE,"['DURING', 'REGISTER']",['SERVICE'],[],['cashier service'],[],False,False
夕方６時、でもレジ3ヵ所 長蛇の列でもレジ増えない！アイスなんてとても買えない‼️。,NEGATIVE,['REGISTER'],['SERVICE'],[],['cashier service'],[],True,False
アプリのメッセージ、既読か未読かわかりやすいようにしてほしいです。,NEUTRAL,['AFTER'],['SERVICE'],[],['cashier service'],[],True,False
売り場の箱が空の物が目立つ 空の段ボール置いとく位なら場所縮小すればいいのに 広く歩ける方がいい。,NEUTRAL,['DURING'],['STORE'],[],[],['displays/missing items'],True,False
愛想の良い店員さんが多いので気持ちよく買い物できてます 。,POSITIVE,['DURING'],['SERVICE'],[],[],[],False,False
また値札とレジの金額が違いました 。,NEGATIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
なし。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
ドンペンお誕生日おめでとうございます！ふなっしー ソニック 丸山桂里奈さん 等からのおめでとうコメント動画を店頭で見れたので、うれしかったです 。,POSITIVE,['DURING'],['SERVICE'],[],[],[],False,False
相変わらず、通路に商品のコンテナがあって邪魔なんですよね 。,NEGATIVE,['DURING'],['STORE'],[],[],[],False,False
なし。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
猫のエサがもう少し安いと嬉しい 。,POSITIVE,['AFTER'],['PRODUCT'],['pet and garden'],[],[],True,False
犬の洋服の種類がもう少しあったらいいなと思います 。,POSITIVE,['AFTER'],['PRODUCT'],['pet and garden'],[],[],True,False
会計の列が少し動線悪かったです 。,NEGATIVE,['REGISTER'],['STORE'],[],[],[],False,False
対応よかったです 。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
フルタのカカオ71%ビターショコラを取り扱いしてほしい 。,POSITIVE,['DURING'],['PRODUCT'],"['car life', 'toy and variety', 'home electronics', 'smartphone parts', 'adult goods', 'party goods', 'beauty treatment device', 'interior decoration', 'home goods', 'carpenter tool', 'bicycle', 'bedding', 'protein and training', 'outdoor', 'future products', 'daily use items', 'healthcare', 'pet and garden', ""men's underwear"", 'fashion and bag', 'brand fashion', 'import', 'shoes', ""women’s and kid's underwear"", 'aroma', 'cosmetics', 'stationery', 'women’s fashion accessories', 'skin care', 'food and drink', 'daily food', 'liquor and wine', 'gift', 'snack and delicacy', 'side dish', 'fresh meat', 'vegetable and fruits', 'fresh fish']",[],[],True,False
レジの方が親切でした。,POSITIVE,['REGISTER'],['SERVICE'],[],['kindness'],[],False,False
ドンキ伊勢店のレジの店員さんは対応がすごくいいです 。,POSITIVE,['REGISTER'],['SERVICE'],[],['kindness'],[],False,False
ベビーカーでエレベーターに乗る時、いつもお店の方が対応してくださって素晴らしい！。,POSITIVE,['DURING'],['SERVICE'],[],['kindness'],[],False,False
レジの時にちょっとてまどいましたが聞いたらすぐ対応してくれました 。,POSITIVE,['REGISTER'],['SERVICE'],[],['kindness'],[],False,False
納豆や漬物を安くして欲しい！。,POSITIVE,['DURING'],['PRODUCT'],['daily food'],[],[],True,False
お名前はわかりませんが、レジの方の対応が感じ良かったです！。,POSITIVE,['REGISTER'],['SERVICE'],[],['kindness'],[],False,False
スタッフ皆さまに親切に対応して頂いております 。,POSITIVE,['AFTER'],['SERVICE'],[],['kindness'],[],False,False
店員の対応がよかったです　また来ます。,POSITIVE,['AFTER'],['SERVICE'],[],['kindness'],[],False,False
いつもはクーポンの発券機のところにラインクーポンの商品の紹介が掲示してあるのに今日はなかったので、柿の種を見過ごすところだった。,NEGATIVE,['DURING'],['STORE'],[],[],['displays/missing items'],False,False
本日の朝の職員さんは、陳列しながらでも皆さん挨拶して下さって気持ち良かったです 。,POSITIVE,['DURING'],['SERVICE'],[],['customer service of store employees'],[],False,False
朝の混雑の中　的確に精算をして頂き　よかったです。,POSITIVE,['REGISTER'],['SERVICE'],[],['cash register'],[],False,False
老朽化が出てきてるように感じます お客さんは入ってるようなので、良い設備投資をお願いします 。,NEUTRAL,['UNCATEGORIZED'],['STORE'],[],[],['store equipment and shopping areas'],True,False
またボディメンテを入荷してほしい！箱買いします！。,POSITIVE,['UNCATEGORIZED'],['PRODUCT'],['toy and variety'],[],[],True,False
レジのおばさんが対応よかった。,POSITIVE,['REGISTER'],['SERVICE'],[],['customer service of store employees'],[],False,False
食料品の品出し中だったのでいつも以上に通路がとおりにくかった 冷凍庫が故障中みたいでクーポンの品が陳列されてなかった 。,NEUTRAL,['DURING'],['STORE'],[],[],"['store equipment and shopping areas', 'displays/missing items']",False,False
今回時間なくて確認できませんでしたが野菜を4個で〇〇円のレジがよく間違ってます 今回も確認しながら4個購入したと思ったのにはじかれていて確認したかったのですが何円だけなので時間なくやめました 以前にも2回ほどありそのうち1回は100円以上違っていました この半年くらいでもし、今回もでしたら3回目です 注意して下さい。,NEGATIVE,['REGISTER'],['SERVICE'],[],['cash register'],[],True,False
カードを落として電話も店頭でも対応が良くて気持ち良かったです。,POSITIVE,['AFTER'],['SERVICE'],[],['customer service of store employees'],[],False,False
レジのZさんの対応が良く、大変満足しています 。,POSITIVE,['REGISTER'],['SERVICE'],[],['customer service of store employees'],[],False,False
レジの方の対応がとても良かったです 。,POSITIVE,['REGISTER'],['SERVICE'],[],['customer service of store employees'],[],False,False
迷路過ぎて迷う。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,True
たまに値段のわからない商品があります。,NEUTRAL,['DURING'],['PRODUCT'],['daily use items'],[],[],False,False
とても良い。,POSITIVE,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
男性従業員さんが研修中だったので、仕方ないのですが、分からない事だらけで、ベテランに聞きながらだったので、レジがかなり混雑していました。,NEUTRAL,['REGISTER'],['SERVICE'],[],['customer service of store employees'],[],False,False
売り場で聞きたいことがあっても、店員さんがなかなか見当たらない (レジの方は忙しそうで聞きにくいし、サービスカウンターまでは行きたくない)。,NEUTRAL,['DURING'],['SERVICE'],[],['customer service of store employees'],[],False,False
ペットボトル飲料を安くしてほしい 他店をあげて申し訳ないですが、カネスエはアクエリアス→５８円です。,NEGATIVE,['DURING'],"['PRODUCT', 'SERVICE']","['food and drink', 'daily food']",['coupons and discounts'],[],True,False
いつも安くて助かります。,POSITIVE,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
