mail,sentiment,journey,category,product-category,service-category,store-category,is_request,is_invalid
ガリガリ君を複数購入したときレジを通したら袋の中で商品が割れているのに気がついたスタッフの方が新しい商品とその場ですぐ交換してくれたおかげで助かりました。,POSITIVE,['REGISTER'],['SERVICE'],[],['顧客サービス'],[],False,False
ドンペイシールが欲しくて入店したんですが貰い方を知らず教えていただきゲットできました 人気商品のクーポンも定期的に出してほしいです 。,POSITIVE,['DURING'],"['SERVICE', 'PRODUCT']",['トイ＆バラエティ'],['クーポンと割引'],[],True,False
従業員のOさんは、いつも対応が大変良いです 昼間の女性は、全て感じも良いですね！カクテキキムチ100円で、販売して欲しい‼️。,POSITIVE,['DURING'],"['SERVICE', 'PRODUCT']",['菓子・珍味'],['顧客サービス'],[],True,False
カゴにセットするタイプの買い物バックにレジの際商品を入れて欲しい他のスーパーやドラッグストアではしてくれるお店があってレジが終わってそのまま帰れるからとても助かります。,POSITIVE,['REGISTER'],['STORE'],[],[],['店舗設備'],True,False
以前の商品などの配置が良かった！今迷路みたいで疲れる一方通行にしたのか？？。,NEUTRAL,['DURING'],['STORE'],[],[],['ディスプレイ/欠品'],False,False
クーポンを所有していたのに商品がなかった店員さんの対応イマイチでした、。,NEGATIVE,['DURING'],['SERVICE'],[],['顧客サービス'],[],False,False
びっくりする様な、安い物をもっとふやしてほしい！。,POSITIVE,['DURING'],['PRODUCT'],"['カーライフ', 'トイ＆バラエティ', 'ホームエレクトロニクス', 'スマホパーツ', 'ラブグッズ', 'パーティーグッズ', '理美容家電', 'ホームインテリア', 'ホームグッズ', 'カーペンター＆ツール', 'サイクル', '寝具', 'プロテイン・トレーニング', 'アウトドア', 'フューチャープロダクト', 'デイリーグッズ', 'ヘルスケア', 'ペット＆ガーデン', 'メンズインナー', 'ファッション＆カバン', 'ブランドファッション', 'インポート', 'シューズ', ""women’s and kid's underwear"", 'アロマ', 'コスメ', 'ステーショナリー', 'women’s fashion accessories', 'スキンケア', 'フード＆ドリンク', 'デイリー', 'リカー＆ワイン', 'ギフト', '菓子・珍味', 'デリカ', 'フレッシュミート', 'ベジタブル・フルーツ', 'フレッシュフィッシュ']",[],[],True,False
通路を広く。,POSITIVE,['DURING'],['STORE'],[],[],['ディスプレイ/欠品'],True,False
週末のレジの稼働台数を増やして欲しい 。,POSITIVE,['REGISTER'],['SERVICE'],[],['スタッフ募集'],[],True,False
いつも良いお店と思います 今後もよろしくお願いします 。,POSITIVE,['AFTER'],['SERVICE'],[],['顧客サービス'],[],False,False
ドンキのメンズ「加圧Tシャツ」を愛用してますが、最近置いてる店舗が少ない 生産中止にせず、ずっと売っていてほしい商品です 。,POSITIVE,['DURING'],['PRODUCT'],['メンズインナー'],[],[],True,False
マーガリンが値上がっていました ショック‼️。,NEGATIVE,['DURING'],['PRODUCT'],['デイリー'],[],[],False,False
いい商品がある。,POSITIVE,['DURING'],['PRODUCT'],"['カーライフ', 'トイ＆バラエティ', 'ホームエレクトロニクス', 'スマホパーツ', 'ラブグッズ', 'パーティーグッズ', '理美容家電', 'ホームインテリア', 'ホームグッズ', 'カーペンター＆ツール', 'サイクル', '寝具', 'プロテイン・トレーニング', 'アウトドア', 'フューチャープロダクト', 'デイリーグッズ', 'ヘルスケア', 'ペット＆ガーデン', 'メンズインナー', 'ファッション＆カバン', 'ブランドファッション', 'インポート', 'シューズ', ""women’s and kid's underwear"", 'アロマ', 'コスメ', 'ステーショナリー', 'women’s fashion accessories', 'スキンケア', 'フード＆ドリンク', 'デイリー', 'リカー＆ワイン', 'ギフト', '菓子・珍味', 'デリカ', 'フレッシュミート', 'ベジタブル・フルーツ', 'フレッシュフィッシュ']",[],[],False,False
とても親切な対応に感謝致しました 良い買い物が出来ました 。,POSITIVE,['AFTER'],['SERVICE'],[],['顧客サービス'],[],False,False
カートの返却場所が増えるといいなと思います 。,POSITIVE,['DURING'],['STORE'],[],[],['ディスプレイ/欠品'],True,False
通りかかった店員さんに、秋のハッピーお宝くじの当選番号の掲示場所を聞いたら、優しく案内してくれた 。,POSITIVE,['REGISTER'],['SERVICE'],[],['顧客サービス'],[],False,False
仕事が早いベテランの店員さんのレジを選びがちです スマホから会員コードの読み取りにはコツがいるようで、慣れてない店員さんはかなり時間がかかる時があります 「金券や電子マネーのご使用はないですか？」の質問に毎回答えるのは面倒なので正直無くしてほしいです 。,NEUTRAL,"['DURING', 'REGISTER']",['SERVICE'],[],['レジサービス'],[],True,False
いつも利用させてもらっています 店員さんの対応はいつも良くして貰っております 今は物価高で大変だけどドンキさんにはいつも助かっております これからもよろしくお願いします 。,POSITIVE,['AFTER'],['SERVICE'],[],['レジサービス'],[],False,False
素敵な笑顔に癒されました。,POSITIVE,"['DURING', 'REGISTER', 'AFTER']",['SERVICE'],[],['レジサービス'],[],False,False
説明しづらいです 。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
2.2ミリの太麺パスタを入れて下さい 。,NEUTRAL,['DURING'],['PRODUCT'],['デイリー'],[],[],True,False
クーポンの商品が何処にあるか分からず店員さんに尋ねると探しに行ってなかなか戻って来ず他の店員さんを連れて来て探し回りやっと見つかると、店員さん同士が、「何処にあるか分かりにくいわ」と話していました 店員さん達がそんな事を言うのだから私達が分からないのは頷ける 店員さんに何処に何があるか分かっていて欲しい。,NEUTRAL,"['DURING', 'REGISTER']","['SERVICE', 'STORE']",[],['レジサービス'],['ディスプレイ/欠品'],True,False
サービスカウンターの方の対応が親切丁寧で良かった。,POSITIVE,"['DURING', 'REGISTER']",['SERVICE'],[],['レジサービス'],[],False,False
夕方６時、でもレジ3ヵ所 長蛇の列でもレジ増えない！アイスなんてとても買えない‼️。,NEGATIVE,['REGISTER'],['SERVICE'],[],['レジサービス'],[],True,False
アプリのメッセージ、既読か未読かわかりやすいようにしてほしいです。,NEUTRAL,['AFTER'],['SERVICE'],[],['レジサービス'],[],True,False
売り場の箱が空の物が目立つ 空の段ボール置いとく位なら場所縮小すればいいのに 広く歩ける方がいい。,NEUTRAL,['DURING'],['STORE'],[],[],['ディスプレイ/欠品'],True,False
愛想の良い店員さんが多いので気持ちよく買い物できてます 。,POSITIVE,['DURING'],['SERVICE'],[],[],[],False,False
また値札とレジの金額が違いました 。,NEGATIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
なし。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
ドンペンお誕生日おめでとうございます！ふなっしー ソニック 丸山桂里奈さん 等からのおめでとうコメント動画を店頭で見れたので、うれしかったです 。,POSITIVE,['DURING'],['SERVICE'],[],[],[],False,False
相変わらず、通路に商品のコンテナがあって邪魔なんですよね 。,NEGATIVE,['DURING'],['STORE'],[],[],[],False,False
なし。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
猫のエサがもう少し安いと嬉しい 。,POSITIVE,['AFTER'],['PRODUCT'],['ペット＆ガーデン'],[],[],True,False
犬の洋服の種類がもう少しあったらいいなと思います 。,POSITIVE,['AFTER'],['PRODUCT'],['ペット＆ガーデン'],[],[],True,False
会計の列が少し動線悪かったです 。,NEGATIVE,['REGISTER'],['STORE'],[],[],[],False,False
対応よかったです 。,POSITIVE,['REGISTER'],['SERVICE'],[],[],[],False,False
フルタのカカオ71%ビターショコラを取り扱いしてほしい 。,POSITIVE,['DURING'],['PRODUCT'],"['カーライフ', 'トイ＆バラエティ', 'ホームエレクトロニクス', 'スマホパーツ', 'ラブグッズ', 'パーティーグッズ', '理美容家電', 'ホームインテリア', 'ホームグッズ', 'カーペンター＆ツール', 'サイクル', '寝具', 'プロテイン・トレーニング', 'アウトドア', 'フューチャープロダクト', 'デイリーグッズ', 'ヘルスケア', 'ペット＆ガーデン', 'メンズインナー', 'ファッション＆カバン', 'ブランドファッション', 'インポート', 'シューズ', ""women’s and kid's underwear"", 'アロマ', 'コスメ', 'ステーショナリー', 'women’s fashion accessories', 'スキンケア', 'フード＆ドリンク', 'デイリー', 'リカー＆ワイン', 'ギフト', '菓子・珍味', 'デリカ', 'フレッシュミート', 'ベジタブル・フルーツ', 'フレッシュフィッシュ']",[],[],True,False
レジの方が親切でした。,POSITIVE,['REGISTER'],['SERVICE'],[],['優しさ'],[],False,False
ドンキ伊勢店のレジの店員さんは対応がすごくいいです 。,POSITIVE,['REGISTER'],['SERVICE'],[],['優しさ'],[],False,False
ベビーカーでエレベーターに乗る時、いつもお店の方が対応してくださって素晴らしい！。,POSITIVE,['DURING'],['SERVICE'],[],['優しさ'],[],False,False
レジの時にちょっとてまどいましたが聞いたらすぐ対応してくれました 。,POSITIVE,['REGISTER'],['SERVICE'],[],['優しさ'],[],False,False
納豆や漬物を安くして欲しい！。,POSITIVE,['DURING'],['PRODUCT'],['デイリー'],[],[],True,False
お名前はわかりませんが、レジの方の対応が感じ良かったです！。,POSITIVE,['REGISTER'],['SERVICE'],[],['優しさ'],[],False,False
スタッフ皆さまに親切に対応して頂いております 。,POSITIVE,['AFTER'],['SERVICE'],[],['優しさ'],[],False,False
店員の対応がよかったです　また来ます。,POSITIVE,['AFTER'],['SERVICE'],[],['優しさ'],[],False,False
いつもはクーポンの発券機のところにラインクーポンの商品の紹介が掲示してあるのに今日はなかったので、柿の種を見過ごすところだった。,NEGATIVE,['DURING'],['STORE'],[],[],['ディスプレイ/欠品'],False,False
本日の朝の職員さんは、陳列しながらでも皆さん挨拶して下さって気持ち良かったです 。,POSITIVE,['DURING'],['SERVICE'],[],['店舗の従業員のサービス'],[],False,False
朝の混雑の中　的確に精算をして頂き　よかったです。,POSITIVE,['REGISTER'],['SERVICE'],[],['レジ'],[],False,False
老朽化が出てきてるように感じます お客さんは入ってるようなので、良い設備投資をお願いします 。,NEUTRAL,['UNCATEGORIZED'],['STORE'],[],[],['店舗設備とショッピングエリア'],True,False
またボディメンテを入荷してほしい！箱買いします！。,POSITIVE,['UNCATEGORIZED'],['PRODUCT'],['トイ＆バラエティ'],[],[],True,False
レジのおばさんが対応よかった。,POSITIVE,['REGISTER'],['SERVICE'],[],['店舗の従業員のサービス'],[],False,False
食料品の品出し中だったのでいつも以上に通路がとおりにくかった 冷凍庫が故障中みたいでクーポンの品が陳列されてなかった 。,NEUTRAL,['DURING'],['STORE'],[],[],"['店舗設備とショッピングエリア', 'ディスプレイ/欠品']",False,False
今回時間なくて確認できませんでしたが野菜を4個で〇〇円のレジがよく間違ってます 今回も確認しながら4個購入したと思ったのにはじかれていて確認したかったのですが何円だけなので時間なくやめました 以前にも2回ほどありそのうち1回は100円以上違っていました この半年くらいでもし、今回もでしたら3回目です 注意して下さい。,NEGATIVE,['REGISTER'],['SERVICE'],[],['レジ'],[],True,False
